X,Y,Z
13.475055,-4.9013953,-10.97982
6.7309313,7.0639725,-6.3543143
13.246652,-4.261331,0.61165005
-0.8589713,7.254167,1.0553802
8.931396,-4.925818,1.5716897
-15.597583,14.537799,-3.7598028
12.396584,-6.6986217,12.933764
-10.211137,4.3181353,-3.0199761
9.770911,-11.262191,13.002307
-9.922895,2.6626172,10.856732
-16.289747,11.163375,-4.062132
-3.2205646,6.936965,-8.217214
1.8396635,6.310408,-13.195828
14.208312,-9.0272045,-1.0358876
6.4689302,0.9023347,-11.599467
-15.984133,4.5404873,6.622225
-9.490141,-10.456559,-12.516546
-9.708162,7.891938,-6.3670115
4.4457107,-13.065989,-1.0436238
2.5236804,-9.736702,-13.465246
-8.242293,-13.799899,-11.4061
-14.091984,-10.302724,-5.6768613
12.137199,1.6934285,-7.9664154
6.4885654,-1.4651561,-1.4443988
-4.19769,-3.2034721,-11.582936
-8.928404,1.9513044,-12.147897
18.377808,2.9217713,-6.881664
-8.351144,-13.75125,-11.6339855
4.711305,10.196721,-1.8108127
-14.97688,-13.393588,-4.3572955
2.2798603,-1.6018838,0.33425045
-12.345585,0.5889191,-12.85512
-5.696184,18.843563,0.1150938
-8.358184,2.2792919,-7.0675893
-8.549658,-16.276167,11.076526
-6.933338,9.794772,-11.813051
-14.963824,12.795108,-3.2444265
-13.283822,3.6434476,-6.982772
8.211965,-11.242953,-9.813618
-15.539895,2.0027347,4.058164
12.763325,-5.798337,-10.195028
10.191794,5.600624,-10.330876
-11.463622,11.950587,-6.3732305
9.687828,10.461076,-5.892957
13.947197,-10.045794,-2.5607665
4.7781487,-17.273323,-1.711967
1.8038898,-18.297424,-6.433499
2.617228,-9.026011,-16.952332
-8.061988,10.850063,3.2316873
-14.149543,-7.1426096,-0.48947525
-14.98924,11.525516,-2.1472805
-10.414665,7.2311993,-2.3054132
13.43744,-10.529259,0.66754395
13.619696,-8.3885355,4.6577606
6.198396,-3.6033778,0.035678726
-0.24550894,7.2155027,2.9580786
1.9924798,-6.901709,-1.4381531
-4.52199,6.551109,-4.9005375
1.2491516,3.3164277,1.3702077
-18.855135,0.8983316,5.8642387
18.978285,3.1252577,-7.8966055
6.3985806,-19.004406,-1.571162
6.80675,4.7630253,14.474936
-15.595182,9.658767,-1.2915919
-7.4912634,3.0454242,3.4492455
-15.583279,2.7715302,-8.488309
-18.679686,-3.5908542,-0.424995
5.9281015,10.080568,-5.977677
11.423958,-7.504288,9.789835
13.481326,-7.6852384,4.432806
-18.224752,-7.779803,4.195264
15.752842,-3.4397626,-6.658534
9.067071,-5.4936967,-14.356686
-2.963601,19.25203,-2.5859725
-3.3072677,6.9806223,-5.007027
-5.234529,1.6687884,-10.789569
-20.902624,4.495649,-2.4023268
-3.457141,4.3388915,0.8736194
-10.086491,12.474772,-2.8277073
15.325745,-10.269478,-3.494943
14.924706,2.8643615,-3.1879334
-14.221136,-4.1711235,-9.625742
-17.75312,-4.487579,0.52186674
-4.7175193,-12.857655,-11.185848
-2.3857827,-6.8441133,15.864459
-5.7592545,11.0194845,-8.41502
7.2816563,10.776531,6.611792
10.5231905,12.758306,-7.6010766
-17.0118,0.8658692,4.963458
-5.6455913,7.329327,-6.5187516
-7.746769,10.055633,-7.7623277
0.7283791,3.2497473,1.898661
-7.541423,3.3377821,14.170136
-4.683382,6.4039245,-9.20814
0.31565812,-4.0469494,-12.3794
4.9449625,6.8198533,-10.208627
10.906642,2.1524317,-9.57602
1.8895752,-19.341759,-0.1984867
-9.043938,0.7214766,9.660652
-3.078357,-0.7081229,0.09031426
-7.260223,5.3301682,-10.46419
1.1737914,-4.672969,12.994546
9.522237,14.137099,-4.0389395
-10.661453,7.206726,-4.6064415
-13.172024,6.035935,1.8715509
-11.500193,7.9695625,11.619421
-11.90754,-6.236238,-0.7876202
-12.220498,7.225617,11.562694
8.65982,4.9361167,-8.588629
2.4595613,5.2244453,3.9360588
-3.378144,2.9502437,1.8685416
-7.870529,16.417835,0.4250766
-20.365604,7.0929403,-2.8050869
5.9797225,6.056112,9.729945
-9.454899,5.775055,10.884801
-13.893728,13.409612,-3.8919005
-14.794891,10.195331,-1.8593606
-1.3405322,-2.5787687,-9.560345
3.5202425,-8.605463,-16.915535
-0.9368096,-7.769896,-0.29837573
-10.1010685,3.9284194,-4.950287
-10.025382,1.2480946,16.7247
-12.0727,0.47660938,-10.012509
-9.289718,3.0109572,-9.24823
-7.362711,5.708919,-6.7125335
-10.285611,1.5992272,-1.7701697
1.0867895,2.9206612,3.4289336
-7.391977,6.9699283,-4.507621
10.913367,-11.174676,0.5830246
17.039358,6.3080516,-3.1303496
-15.845161,3.1080663,10.077223
-9.112789,-12.062923,-4.7685013
11.82173,3.7903676,10.466771
-11.106451,3.8777888,-8.1827545
2.7200084,2.501115,1.6903834
-12.386361,1.6576785,-5.577937
3.1765304,0.46497878,-9.072474
8.672773,11.067986,-5.77717
0.5144123,-11.06572,-7.938162
-3.830076,-11.605509,-9.916701
4.259026,18.846306,2.7685792
17.087053,-9.208653,-3.4136522
11.402127,-10.833902,11.987635
-4.99693,-16.68667,-3.021775
-13.042076,-1.451207,0.6249665
9.914793,-12.040569,0.004207348
-6.9581633,8.657113,-7.0493345
-8.084723,9.437214,-7.282136
0.24475238,10.418816,-15.355035
1.4183013,3.2230713,3.9083064
2.1154683,-1.4708734,-8.135103
15.991273,3.9535558,5.176836
15.508461,1.2528695,-0.81940097
-5.277235,2.9326308,-5.52861
1.5405588,7.844978,-15.29862
-10.187402,11.217288,-5.6208467
-13.664943,-1.601503,-12.050373
11.550605,-7.2776246,-8.036139
1.6560005,6.208567,0.92665213
2.6911633,-11.38042,-14.491583
-3.8813474,-4.504015,2.5572922
2.8602452,9.000788,0.102262564
-17.437056,11.169907,0.3651682
7.383897,-2.6346862,-3.6564407
-16.124203,0.94960916,5.679589
4.22501,-0.39061654,-10.846533
8.241966,-3.9860919,-12.029062
10.311924,6.2124906,-9.014575
5.9323063,7.099675,9.078378
-5.4127517,3.2672057,-9.094389
-3.009038,0.25161582,2.4659715
6.465852,12.466498,-11.158887
-12.477913,12.454852,-1.5122374
-9.160421,12.872414,-4.05146
14.792975,1.7134285,12.122422
8.92404,-1.7034684,-5.526382
-10.013932,3.2749076,10.302291
-2.7568536,-0.9933409,-14.059551
0.33091643,-0.7668173,7.580292
2.6189735,-6.8313093,-1.6713741
14.52216,-4.116225,1.3030298
-12.597259,-17.241943,7.740409
12.606344,-7.7070556,11.537491
-8.200865,5.605017,4.6506968
-4.282408,-2.142867,10.124449
-6.1260457,-14.0817375,-7.1619425
12.001538,-4.118918,-4.2113256
14.89562,5.3096433,5.564027
-0.04087435,-4.894496,-0.34357858
-3.734868,7.6875687,-11.823273
-6.6709657,9.111898,-6.3251185
-15.710514,-2.88476,-0.3811087
-8.96978,7.154258,11.730129
8.2968,-12.050712,13.862728
-15.057838,-9.366333,0.112008095
-10.421183,12.05593,-2.4757214
-11.435925,5.927281,8.953967
7.2443933,10.929781,-9.748008
15.223867,11.926542,-2.127073
3.9262233,-2.3348224,16.622248
-12.53918,-0.6702509,2.7579265
8.421536,-7.8908,-11.249732
1.7695335,-1.510541,-4.9426956
7.112467,8.115468,-6.3653307
16.491903,6.6344934,-2.7261028
-9.986519,-1.830858,2.1810014
3.931224,18.353395,1.4755573
7.2553735,10.247684,-4.7752175
-0.41404846,-0.9953142,-12.343979
-2.8088155,4.0445833,-10.478507
-10.488004,0.95193094,-7.211225
3.3244975,-1.2420863,-3.9794207
-6.572217,-5.887174,-15.687536
-8.59085,14.989847,-3.8398018
5.4594693,6.339655,-15.385596
13.617614,8.390819,-9.911288
15.845083,2.138739,13.028141
-11.580033,11.983497,-4.0758696
-9.058481,10.787035,-3.1209276
-4.088956,9.379904,-9.413228
-14.254999,-12.788738,-5.069543
5.007942,8.336673,-7.782448
-15.770653,1.7436188,-1.113277
10.58972,11.580684,-6.6223464
2.57652,2.4860022,2.001564
5.429027,-4.641814,1.9930347
-1.0664896,7.68027,-14.444326
-8.185973,2.4469666,13.74394
4.6069794,-11.6824875,-4.986178
1.0776061,-4.2534356,-14.713432
13.771708,-3.7678564,-7.7401457
-0.24861844,13.805174,-12.418887
-12.931752,3.7714612,-8.006928
18.14288,4.9545765,-3.979057
-19.939243,1.1521266,7.5217443
0.95711786,-13.600388,-5.151588
-18.553267,1.0400287,-6.7320547
3.701043,-10.935225,-3.5991783
7.126752,-4.4700494,-10.528398
-14.994278,-1.8346864,-5.9771576
16.285091,6.038789,-4.257439
14.598231,-6.4042063,-8.383834
-4.0689955,6.503724,-7.284281
-7.321086,6.4430075,-11.52467
2.5710337,7.561426,-1.9536386
11.924087,6.3648634,4.5114207
-6.912989,6.928077,-4.338382
-15.069671,11.984529,-3.4285624
2.6791308,6.0166426,-15.289197
5.146476,0.7848379,-14.637472
6.5238547,-5.7753024,-9.754369
16.77665,9.0588875,-3.5337164
4.7551565,6.925479,11.286612
-0.42983216,10.471439,-15.966731
8.250069,-11.380387,-1.3755336
1.8361002,-4.293857,-5.1826167
4.6504993,-19.980553,0.6670282
12.48694,-5.4477916,6.5885572
-19.003881,3.2889855,7.8810787
6.2869735,-10.802535,-13.471354
-3.636124,8.946673,-10.852754
1.260186,11.618783,-8.498115
7.672059,-8.67631,-15.310302
-11.793736,-16.672752,7.3706527
-14.654968,-4.03698,3.0893798
-3.8775535,6.6742077,-6.8813853
14.761574,-10.963298,1.2714792
-3.876405,-0.20229016,1.9774226
-2.1826675,7.7951684,-3.5582855
4.9265084,10.865142,-10.904959
-1.2595571,15.887001,-4.9265037
5.552317,15.266941,-10.993993
9.864891,-5.832349,-4.014358
-0.8356733,-3.5470917,16.92483
10.6535015,-4.7563767,2.5608532
-8.120314,-0.95014846,-17.449959
12.023195,5.276464,-3.9553173
-17.316624,0.640702,2.5036566
2.226254,-1.8769277,16.584244
4.856284,-17.532448,-0.66252697
11.905517,1.7654287,-3.2345245
-13.529512,9.640852,4.8600206
10.379338,-4.080274,-0.1144804
5.77261,6.87605,9.556509
8.564472,-14.034579,13.288962
-4.283855,8.213759,-6.457641
-10.468667,-10.401503,-12.261937
3.9610417,-11.737889,-11.695891
-1.0259523,15.934178,-3.9513574
2.8243747,-1.4089808,15.708678
13.628775,8.88587,-9.290777
1.1309383,16.21882,-2.748563
9.808455,-8.192521,-13.002633
17.891083,6.2542686,-8.367042
16.379148,-4.3261857,-9.6333885
0.5685639,-1.1534407,-8.112053
-15.247773,-1.0456077,-9.472239
9.260514,4.294076,-9.457245
5.5555105,1.7637411,-9.967275
9.763922,-6.969397,13.060536
10.820287,8.525622,8.926677
10.695957,7.3028965,-6.4268756
-16.864445,3.8781803,4.942154
-16.357515,0.61429703,-8.72999
-0.021420818,-5.7451067,0.3633399
-11.940853,-5.708068,-4.5071406
0.83555996,1.2270838,-2.0519726
11.240847,-5.0035214,-6.0665064
-8.649519,8.893194,-9.533162
-2.179455,-10.428715,-3.9321814
-6.137297,1.0211092,2.0966742
-7.311211,11.576263,3.9329069
5.2829895,-1.0011116,1.7057749
4.8504114,-7.7143316,-15.936439
-16.50454,0.9171157,-8.5890255
16.136545,-6.441711,-8.942624
-10.281991,2.6012187,-8.398675
4.13048,10.795023,-7.5111494
5.590313,-17.992128,1.6040478
1.0631971,-2.3496974,-8.918411
11.280283,4.1466374,-10.314162
3.8610148,14.793484,-7.8371415
12.331483,2.4450846,-8.644102
-6.98543,6.97788,-4.8003864
3.313626,4.2511573,10.484772
-2.5233264,-4.002031,-14.802702
4.2525163,-0.059949968,-10.816091
15.83378,2.985368,-7.969826
13.104689,-11.940196,-2.826354
9.383495,-5.6057715,2.9155738
-16.883015,-0.20530468,4.9298534
3.3184736,-19.958279,-4.5646195
-16.800974,0.7899299,3.6133945
17.275059,-5.200419,-3.4631968
-18.292238,0.17922057,3.7923403
-18.933346,5.082548,-3.276401
12.484914,-5.3482156,-0.8377013
8.692651,-9.212673,-5.0668635
13.6201935,-3.1533973,-6.5389194
3.9275384,4.157483,10.250522
2.2950382,16.135586,-11.702994
-0.48135167,-3.6265051,16.773579
14.479894,-2.8128455,5.2678533
-5.614857,9.278667,-7.7827215
4.4721227,8.597011,-12.605378
10.453195,1.8094891,9.5020895
-9.203437,7.148213,-10.64073
14.640896,-8.555545,-7.954671
-6.520103,9.257522,1.1316843
2.6683323,-0.8478538,-9.3882675
-4.6146755,4.345161,0.32287002
-1.1232435,-5.1006527,-0.28958786
0.8450115,16.494207,-2.224699
-12.404631,0.59483737,-10.691069
8.154943,8.759783,-6.2363396
-3.0898044,8.411136,12.341398
-15.826842,3.8626688,-6.155336
15.594857,-5.099887,-7.5996585
-9.650326,-5.277585,-0.55365276
14.384737,1.8617427,-4.2153993
-0.638605,-9.196021,17.082039
17.129791,-8.509383,-5.6592774
5.020623,13.893769,-11.242671
-2.927705,14.109158,-2.0560122
12.211374,-4.707546,-3.9799862
-0.6517193,2.0584178,-5.008391
-8.138144,2.7034929,-5.4195914
4.196982,-11.768217,17.420086
-12.102607,8.358007,2.2117665
-12.681543,-2.8604457,-9.570283
-13.958519,-3.7998931,2.501121
15.445011,5.8813257,-5.684599
6.553944,-0.54446954,0.9033348
-5.390773,4.0512667,-7.8787804
5.773916,20.554514,3.4304745
-15.247242,4.262155,-8.556816
-4.6714706,8.424043,-9.202813
-3.8396032,-0.4233815,-19.653423
-6.486513,9.377052,3.3721004
-6.3176203,-6.0147896,-14.599224
-3.1814678,-3.745663,-14.076074
9.212053,7.033999,2.5568728
10.537872,-3.4436204,0.8049945
-8.299868,13.999217,-4.76898
-11.302949,-7.6074967,-14.437038
-3.0572834,-1.4774157,1.8936576
6.018598,6.0955906,-15.058584
18.04048,-4.6269712,-7.90052
-6.1891084,-15.055618,13.950801
-12.27155,2.9093742,-12.928738
-5.9270277,6.781865,-10.810352
7.441339,17.740822,-0.2359715
0.5993283,0.83372355,-5.4827895
7.5042815,7.960134,-6.3920355
-7.932369,-6.2134995,-17.79592
3.8192816,-2.0783381,-13.986207
6.0998435,-2.6584928,-2.0107777
-9.746203,-16.357767,10.575362
-11.189278,3.1194277,-8.077087
6.265345,7.1862726,10.504488
-8.800299,8.882282,-9.520547
-6.335908,5.376748,-13.129559
-8.205688,6.322047,9.223413
15.365295,3.34439,-6.3924255
-11.647264,8.831883,2.4544504
12.360981,-1.7839854,1.2067508
-3.0423906,7.1603446,-9.069068
17.279604,-2.6942403,-7.9075394
15.822046,-5.7446504,4.3661923
2.2235985,14.937428,-11.33217
-7.098932,0.75709236,-0.6947575
4.7405887,-11.628853,17.561188
-6.1030016,-8.179809,-15.669916
-17.195833,-5.4153957,5.921245
11.750701,-5.2151723,15.914701
9.656899,12.1696615,-6.0520954
16.504265,-12.106074,-2.682964
3.9465451,-12.054668,-13.784505
1.3786817,-4.0215826,-9.783471
-0.5138932,7.164989,0.68561393
-11.222314,7.086788,7.3357983
15.064429,-11.163239,0.089596905
15.851987,5.14093,-5.248549
1.6097854,11.646504,-9.33796
7.804126,-1.4767011,-4.0048933
7.0270824,-3.1764882,17.845472
-10.29967,-9.04739,-13.257912
1.3998413,4.5685716,3.561751
11.876036,-5.9159484,-4.5927634
3.4703455,14.621098,-8.040422
11.34214,-14.548521,-2.0067825
10.399636,-13.759428,-3.3441758
-16.295786,3.2352142,-4.3716116
-7.483606,-2.7851982,-15.499064
5.258469,14.386228,-11.319469
9.945768,-11.013186,-6.198448
-3.070507,6.8705072,-4.852135
-0.19118704,0.62453693,-4.138351
-5.634626,7.1124506,17.029202
10.55394,5.809078,-10.023142
6.81773,-0.67143345,-12.313435
-1.6467674,-10.773992,-4.8637667
3.9823396,2.8534436,10.210992
11.361659,-14.544239,-1.8937867
-4.99011,-10.772671,-7.3758154
4.715186,5.1644673,9.83641
-17.135048,14.136624,-2.9725034
-13.753137,5.19769,2.0011153
14.477984,-10.422372,1.8950028
18.030905,2.6861627,-4.575388
-10.672516,-7.9455934,-15.937625
-11.303537,0.57848215,-5.3928747
4.572344,-0.91530484,-8.962798
11.604771,4.753921,11.737256
-5.7624555,-7.864054,-18.032955
2.515519,5.314638,6.287705
4.413568,-11.410892,17.457558
-2.333794,-1.661028,-4.484821
12.634965,3.3227103,11.815262
-2.2064176,-0.011260707,-19.659012
6.874225,-12.601658,16.219528
-2.6074705,-0.851362,8.096771
-15.109818,4.395732,-9.080732
-14.730723,-13.48374,-1.308568
10.402584,1.3772706,-6.3107257
3.8429515,-17.341621,-1.345747
-3.582877,-8.757072,17.099422
0.69756174,-7.3946214,16.46222
4.9843144,7.8825817,-7.6315284
1.2984606,-3.8369749,13.421851
-16.875591,3.030314,-8.801462
2.647522,-10.3058195,-8.991744
-0.7629017,-0.17829536,-8.437803
0.5618586,-5.7267237,-11.570431
7.5362606,9.5021105,-4.262043
-0.19197398,-8.599001,-5.765629
13.477558,-9.740836,1.6920189
-8.309016,-1.4723097,4.693021
2.3295643,2.3903823,-13.574125
5.9578276,10.937197,-6.687098
9.15735,-8.013371,-13.874828
-1.5350853,1.4084209,-20.201214
-1.722986,-6.849836,17.416054
-0.9780243,18.299047,-4.3124866
-1.8419406,1.4355173,-19.342487
-16.280798,11.630044,-1.3834639
-19.82363,5.2591147,-3.7102513
5.075663,6.784364,-10.229133
4.826189,15.789919,-10.108911
14.655085,-8.030447,1.5345168
19.701508,1.7482241,-5.386942
9.907645,2.464595,-6.1597934
-10.311186,-0.19626151,-12.309565
-5.2744837,0.7969459,3.300548
-7.106398,10.172694,-11.909881
-2.8322875,17.339046,-3.6670609
16.444378,2.2042572,11.220968
-16.929758,4.9901958,-2.5397801
4.326263,7.439811,-1.6532608
-9.236063,0.4860542,-2.0028684
-0.34599444,7.361346,-15.945037
8.763965,-1.6090918,-4.838213
5.2687936,-8.954821,-10.508559
4.960121,0.47131297,-4.76286
4.0729837,-10.767693,-2.5620906
1.8144561,15.027632,-11.105957
-12.108114,-6.104041,-1.5095671
-13.959066,3.7853904,-3.2425475
2.0582676,-1.6577963,-3.9198844
0.9937204,14.693402,-1.5472645
12.591104,-7.3439116,13.140634
-1.8203008,-8.396903,-5.603375
-6.0331154,3.5703166,-12.459445
5.136386,-18.571394,-0.37265494
3.6256325,0.2541382,-8.91974
6.815663,-10.037001,-9.917583
-3.5609183,4.959862,4.9578104
-15.94218,-1.412788,-14.610851
18.902037,-8.622077,-7.6491075
12.434655,-6.482031,2.4597106
2.766742,1.8004471,-9.065882
15.709269,-3.4412317,-7.241983
-12.549797,-5.959489,3.561132
4.7801065,-11.480163,-4.8621454
-9.608685,-5.4119387,-0.26621884
11.351493,-4.079302,-3.7099302
-10.959648,5.927156,-1.2242284
11.65697,-4.9561043,-6.244749
10.261715,13.8944,-9.343423
-0.06377461,-1.7405046,-9.784746
-4.817347,-1.323091,-16.859585
-16.060102,1.8726947,-11.020549
-13.296466,1.5047168,6.176142
8.137221,-9.484412,-2.0997717
-13.739784,-3.3165042,-13.429687
-5.6154423,16.931852,6.3494
1.2586396,-7.488439,-2.9369712
-16.577602,12.253023,-3.6048217
12.9882345,-2.1889045,-4.9669185
9.879892,-12.578434,-5.7787843
8.078332,2.7888281,6.592392
-1.1095681,6.6517534,1.4783998
7.7041163,-10.458441,8.854333
-3.335837,0.55719256,0.17731091
1.6731333,-1.640396,-4.8700824
16.487963,-8.22753,4.06603
-15.791425,3.9320667,-6.2167125
1.6203668,-10.513667,-0.46923766
4.258092,6.9390707,-16.420141
12.540081,-4.4420223,-6.000122
-1.684924,1.4810165,-7.2561893
-11.513776,8.993478,3.1275299
14.899278,-9.8077,-6.8953323
4.468922,-15.859843,-3.059459
-10.127868,6.1236014,9.767234
7.679383,-6.9708757,-12.909213
-10.940869,-3.69213,-3.1181974
10.575297,-7.2170963,1.8026615
-5.231037,-6.693065,-1.1012496
5.2996216,-15.095473,-1.0470241
-0.8569083,-0.89810795,-4.6217866
1.6089355,0.2906569,-6.7612076
17.265165,-9.516374,1.0444194
12.62499,-8.573866,4.647207
-5.096343,6.8810797,-10.031877
-6.243587,-4.174853,2.7494113
-15.1280775,-4.1793904,1.3920537
-5.112081,10.130731,-9.110758
2.3582995,16.561821,-9.768791
3.3699405,-4.858033,-15.93771
-7.3462105,6.46466,-11.645229
13.036849,-5.5791883,-8.591533
-15.373462,-1.4164354,-9.425798
-12.288625,-10.078434,3.274151
16.47289,0.85370547,-3.1756368
5.4491067,-11.619165,-8.170438
-6.615522,6.5869694,-3.865192
15.871979,-4.475094,-1.82967
1.2050747,15.849017,-2.8956883
2.9961717,-10.212699,-12.481003
2.5905797,5.3189907,11.663978
-1.1374598,-5.3130364,-8.350239
2.908287,15.186023,-10.870831
20.162132,5.4680605,-3.3044527
13.2038965,-8.606015,3.3461034
14.844464,-6.1980023,-6.620989
-9.841801,-8.7778015,-15.337615
6.6689715,13.207975,-10.688158
-8.793433,-15.458416,11.852391
-14.839285,3.7127578,-4.519787
6.044609,0.25329578,-0.20425807
2.4319377,6.827061,-16.10591
6.5778246,-0.7404912,-11.555482
8.606208,-3.6958401,-12.225925
15.703407,2.882402,5.134595
-16.192047,4.300631,7.3934193
0.2254822,-4.955714,-5.6822114
14.718654,-5.5578175,-8.723225
15.591934,2.6474657,-3.8629255
-14.983492,1.2827846,-3.4130578
-17.126076,1.1680536,9.025872
-7.0351973,5.3485136,-6.889422
-2.1471934,-7.826802,12.8708935
5.57077,-1.1171265,-16.58822
-5.1152263,6.6574354,-5.912833
-2.5756881,7.278779,-5.2785506
12.180441,-2.5903208,-6.0812464
-12.201877,-3.0619838,2.5000174
4.569616,-13.17792,-12.219024
-19.420153,1.2048385,7.0454535
-9.377059,13.628175,-4.295388
-7.59646,-1.3444986,6.5351753
3.337152,-14.717272,-0.84427446
7.7982273,-2.1835063,-4.2048535
-2.0543406,6.851744,-5.9622154
16.334358,3.2233071,13.709846
-17.54183,2.1957104,1.305474
1.356121,-5.6438046,15.438861
20.391174,-4.5814176,-9.117165
-11.392199,-7.608625,-14.290718
-13.71407,1.2349077,9.666856
-0.38295493,19.41217,-2.4012237
3.3369815,-2.2085817,-16.029232
14.546336,3.5280247,-10.2952175
12.983931,6.791881,5.1309814
-6.9240274,8.694683,1.7096127
-0.09506971,-9.730084,15.451623
-16.475237,2.094967,3.124094
11.21544,-5.3177686,15.974607
6.2857146,-0.62144023,-6.5509043
12.270242,-7.0147033,13.396868
9.410085,-5.6178355,0.881885
-2.3670626,1.5901083,-18.327631
-8.647591,4.1102552,12.543846
14.631151,-5.569686,-8.284481
0.19388562,9.047691,-16.96159
-5.1264668,7.468058,-9.658361
8.552777,-11.256737,-12.7314625
13.743263,-3.7527714,1.7259645
-10.043622,3.9983726,-3.9847262
-16.120884,-11.030825,3.7854624
0.7745072,8.599912,-13.575629
1.7236532,-7.891375,-3.934241
4.142677,-1.2961118,-16.546059
-5.955664,4.59283,-9.715957
-1.2686864,16.327024,-4.6016397
14.8664465,6.0253034,12.953369
-8.535687,4.370171,12.664636
-5.9490285,9.417972,-5.353934
16.524252,-6.8500752,-2.0082054
3.185843,6.12597,-13.23418
-6.402384,-2.533345,-15.16357
-16.744171,0.7457417,-8.247183
2.617524,-11.606704,17.062416
-7.3819866,7.7022476,-2.1412902
-4.7135954,-13.459157,-10.255448
10.974653,4.0581183,3.509124
-1.5523946,8.277402,-5.5644107
14.425398,1.9136293,-4.4533477
13.209658,8.241842,-10.344065
-3.7507794,3.0266848,5.90621
-0.043334685,-8.790575,15.5259495
-13.050342,-2.8971941,-10.946317
-11.089006,4.3111005,-1.2426786
8.424879,-2.914551,-7.784106
3.838961,12.180138,-9.89266
7.7011013,4.5760174,-5.5795245
17.560045,-3.4032125,1.4871686
-12.513214,8.656505,3.8365276
-11.506756,-14.451683,10.169656
2.035145,-18.198442,-6.4115124
13.352056,-7.4356685,-5.9202137
9.7667265,-10.037016,-6.7895036
6.240632,7.865047,11.171165
-0.3918799,6.89922,0.8321481
9.156721,-8.050808,2.7634263
-10.866375,14.082334,-5.233513
16.385706,3.3909006,-7.5757356
-0.47737598,15.52009,-4.184507
16.061937,6.250714,-4.937068
-9.391126,6.028073,10.665227
-5.6667366,16.32722,6.8740187
7.2432394,-4.0277815,17.786139
7.7923365,3.7053075,10.670537
-0.020551046,-0.7650164,-9.675649
-6.750704,7.2042274,-4.392351
2.4958644,-11.961499,-4.673592
8.170915,-11.339736,-1.3289242
-11.852171,-17.21323,4.712336
-8.0098,-8.440865,-2.9840164
-4.0858808,2.4932451,-10.392652
-0.4344759,7.980794,-16.37149
11.7839575,4.4566903,5.1857667
-16.6192,3.2994132,3.8398678
0.28350458,0.7145396,-5.474867
-4.4735065,-7.4827867,-16.881105
-18.63866,-1.4553006,7.175741
8.287254,-7.61881,-12.310795
-14.71913,9.18469,5.348034
-2.7808142,6.60154,-5.027142
16.595402,3.2127774,-9.894845
1.4399229,-4.766811,-10.23446
-9.67032,-10.168542,-14.697751
10.416198,6.036184,-10.324559
-14.996621,9.615394,-1.3562661
3.924814,-11.159172,-15.089095
2.473194,8.770002,-16.479256
-5.4656615,-4.417431,9.010979
-8.084645,12.848034,-4.438263
-10.28385,1.7678804,12.163981
-2.278555,-7.033827,18.660957
4.7211156,-1.2005426,-15.282797
0.44503444,1.3250071,-6.57892
-11.916607,-4.8615274,2.2940817
8.727788,-1.5464275,-2.792687
7.3428354,-9.978185,-13.216251
13.705976,2.4118242,12.301694
-9.875718,-9.34722,-7.866856
1.5495776,8.486221,-17.80929
-6.3924522,-3.187964,-0.5967595
2.8713489,-14.396785,13.802517
15.906068,-6.5757623,3.963986
1.9453124,6.102076,-16.909946
-10.046347,4.066448,1.488529
-14.310198,1.6999627,-8.80147
4.29066,6.3812103,15.887523
2.6558585,-3.0963657,-9.846108
20.367218,3.5010843,-5.65494
2.7914915,1.108478,-8.970037
1.6041673,-8.380823,-3.4468806
12.373312,-3.4188595,-4.5772753
7.914655,10.868339,-7.5503874
-6.601621,-12.915178,-12.492551
-4.215816,9.388708,-3.844659
-7.276045,-5.5372744,-14.626689
-10.637003,-7.26044,-13.352456
-4.773877,-4.177804,4.100956
-18.362328,4.4655595,8.231804
0.7526493,17.071022,-10.437795
1.9023323,5.6237726,11.826887
-0.63123655,-10.459087,15.384978
13.119875,-5.576095,-8.784267
3.0408084,6.136433,-18.093245
-3.5551026,11.0611105,-5.500302
-1.8478659,8.960617,-8.573085
20.58643,4.0785685,-5.5926037
-7.873192,8.25731,-7.0095725
2.968283,-1.5692834,-6.564945
-14.806909,14.870774,-3.1111708
6.727395,-0.6489594,-11.966473
9.591468,-7.779907,2.404204
1.7794586,-3.7663503,-4.3110642
5.2787747,-7.548802,2.5668406
7.668593,-13.178608,11.966712
-7.668358,5.757383,9.909726
19.981445,4.4338927,-7.0703874
-18.572763,2.7928584,1.1203891
-1.3340688,7.4023347,-4.977544
-14.221713,-13.725841,-7.6593447
-15.585013,0.31033674,-4.7447424
14.69445,-7.9103127,6.2121468
9.377646,-9.282873,-4.9075055
13.796773,2.450958,11.599696
-6.286631,-8.733053,0.690402
-10.733507,-0.8497677,-10.283871
6.472131,-5.753178,-10.112735
11.602992,-12.84947,2.9077437
2.7441726,-11.743265,17.163723
-10.63161,14.107187,-4.038669
-6.977611,-5.751431,-16.07006
9.229152,10.6196785,-6.3584576
-3.5269833,6.7266755,-8.55613
-8.877778,-5.4055457,-4.539226
-13.7758045,-3.4055223,3.5182576
15.735768,-8.025041,-10.036468
16.817863,7.1919127,-3.4294887
-18.57617,-0.88979805,-7.619323
2.5791078,-9.044585,-11.395512
19.882465,4.562218,-7.365351
13.325956,2.9838388,-6.3275146
-8.9855175,12.59699,-4.669721
3.237289,15.863695,-11.81985
0.28302824,-5.584414,0.71446145
18.597923,-4.9332685,-5.7312694
-10.710391,14.834349,-3.9633923
